,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaperlessBilling_Yes,Contract_One year,Contract_Two year,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,PhoneService_Yes,Dependents_Yes,Partner_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,customerID,Unnamed: 0,Churn
5084,-0.43683092385801553,-0.4262975221323503,-1.4614388616155216,-0.809952814359619,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,1.8914360090724638,-0.6341620827617667,8966-OIQHG,5084,0
2084,-0.43683092385801553,-1.2842626174135892,0.16440530566020725,-0.9788371481006377,0.9680555927467854,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,1084-UQCHV,2084,1
1245,2.2892152212306125,-0.3854420414046722,0.8512415151011785,-0.0750455293480603,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,6507-ZJSUR,1245,0
2382,-0.43683092385801553,-0.14030915703860394,-0.8393046139334825,-0.5316865206054676,-1.03299852559353,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,3.0913985802566524,-0.8671531082505229,-3.0913985802566524,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,1.5768839342223278,6114-TCFID,2382,0
571,2.2892152212306125,0.5950894960596009,-0.17237670041833655,0.20602373230796103,0.9680555927467854,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,1.776746937409849,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,7025-WCBNE,571,0
1435,2.2892152212306125,1.3304881491578058,1.4800118614251596,2.180659442641889,-1.03299852559353,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,9052-VKDUW,1435,0
3902,-0.43683092385801553,-1.2842626174135892,-1.1578373487466866,-0.9964274269808772,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,3.0913985802566524,-0.8671531082505229,-3.0913985802566524,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,1.5768839342223278,5999-LCXAO,3902,0
5089,-0.43683092385801553,-0.9982742523198429,-0.34491526510882214,-0.7999106852623681,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,0277-BKSQP,5089,0
1247,-0.43683092385801553,-0.34458656067699417,0.6090239146703047,-0.11221244231458878,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,5593-SUAOO,1247,0
4681,2.2892152212306125,-0.9574187715921648,0.6322502599171005,-0.660843750225494,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,9965-YOKZB,4681,1
3526,2.2892152212306125,-1.120840694502877,-0.4792962626081425,-0.9049005932087908,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,9026-RNUJS,3526,1
2514,2.2892152212306125,-0.30373107994931614,0.826356145193897,-0.04401424690688504,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,8922-LIEGH,2514,1
1007,-0.43683092385801553,-1.2434071366859112,0.13786091109244034,-0.9567665347000864,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,6993-OHLXR,1007,1
4770,-0.43683092385801553,-1.079985213775199,-1.4962783794857157,-0.9679342650807655,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,1.8914360090724638,-0.6341620827617667,7762-ONLJY,4770,0
4543,-0.43683092385801553,0.3499566116935326,-1.5029144781276575,-0.6572903814680052,0.9680555927467854,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,1.8914360090724638,-0.6341620827617667,7216-KAOID,4543,0
5856,-0.43683092385801553,-0.8757078101368088,-0.6684250739034825,-0.8011687102261994,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,9873-MNDKV,5856,0
6100,2.2892152212306125,-0.14030915703860394,1.1365937567046736,0.2937985618019537,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,3565-UNOCC,6100,1
2064,-0.43683092385801553,-0.0994536763109259,-1.5012554534671723,-0.741026288709697,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,1.8914360090724638,-0.6341620827617667,7061-OVMIM,2064,0
5558,-0.43683092385801553,1.616476514251552,1.7122753138931208,2.761469704890798,-1.03299852559353,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,1.776746937409849,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,1.5768839342223278,0675-NCDYU,5558,0
1690,-0.43683092385801553,1.5347655527961959,1.0868230168901105,1.9341748321845318,0.9680555927467854,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,1.5768839342223278,5740-YHGTW,1690,0
6079,-0.43683092385801553,-0.30373107994931614,-0.3548694130717347,-0.40356660981526704,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,9881-VCZEP,6079,0
1985,-0.43683092385801553,-0.8348523294091307,-1.1810636939934827,-0.8731851217521985,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,3.0913985802566524,-0.8671531082505229,-3.0913985802566524,1.5187184402883567,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,8901-HJXTF,1985,1
294,-0.43683092385801553,-0.8348523294091307,-1.4962783794857157,-0.9123604605381771,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,1.8914360090724638,-0.6341620827617667,1563-IWQEX,294,0
1547,-0.43683092385801553,1.2487771877024496,1.4169689243267127,2.0245319234463888,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,1.9176598642195937,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,2886-KEFUM,1547,1
2012,-0.43683092385801553,0.5950894960596009,1.1266396087417612,0.9916051456871854,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,6845-RGTYS,2012,1
588,-0.43683092385801553,1.616476514251552,1.1399118060256448,2.2665803406102354,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,1.776746937409849,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,0742-LAFQK,588,0
3329,-0.43683092385801553,-0.5897194450430624,-0.4809552872686281,-0.6084922552393862,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,5366-OBVMR,3329,0
2403,-0.43683092385801553,1.575621033523874,0.6637717284663239,1.6591970598270627,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,1.9176598642195937,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,0310-SUCIN,2403,0
2129,-0.43683092385801553,-1.2842626174135892,0.34855704297409074,-0.9763873100131765,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,9787-XVQIU,2129,1
3998,-0.43683092385801553,0.3908120924212107,-0.34159721578785124,0.006130186739167567,0.9680555927467854,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,1.5768839342223278,6752-APNJL,3998,0
6163,-0.43683092385801553,-0.5488639643153844,0.8064478492680714,-0.2941846498021346,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,-0.6341620827617667,3427-GGZZI,6163,0
3741,-0.43683092385801553,1.616476514251552,1.33069964198147,2.4036609204410597,0.9680555927467854,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,1.776746937409849,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,1.5768839342223278,2984-TBYKU,3741,0
3508,-0.43683092385801553,1.5347655527961959,1.6210289575664216,2.494856695012138,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,1.776746937409849,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,1.5768839342223278,2368-GAKKQ,3508,0
2719,2.2892152212306125,0.9627888226087032,0.258969711307877,0.7932565430564306,-1.03299852559353,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,1.776746937409849,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,1.5768839342223278,4295-YURET,2719,0
4521,-0.43683092385801553,0.5542340153319228,-0.6385626300147447,-0.09936734531546784,-1.03299852559353,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,-0.8826896987585607,-0.5286988273477923,3.0913985802566524,-0.8671531082505229,-3.0913985802566524,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,8671-KKKOS,4521,0
5150,-0.43683092385801553,-1.2434071366859112,-1.4830061822018323,-0.990578714429731,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,1.0300664004313795,1.8914360090724638,-0.6341620827617667,7017-VFULY,5150,0
6412,-0.43683092385801553,1.616476514251552,1.4435133188944795,2.380266070236475,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,1.776746937409849,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,1.5187184402883567,1.0300664004313795,-0.5286988273477923,1.5768839342223278,6519-ZHPXP,6412,0
6419,2.2892152212306125,1.493910072068518,0.6670897777872951,1.5442312346235905,0.9680555927467854,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,3865-ZYKAD,6419,0
556,-0.43683092385801553,-1.2842626174135892,-1.4896422808437741,-1.0008415496609875,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,1.8914360090724638,-0.6341620827617667,2654-VBVPB,556,0
4795,-0.43683092385801553,0.8402223804256691,-1.4597798369550363,-0.5585905983407397,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,-0.5399909759674482,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,1.0300664004313795,1.8914360090724638,-0.6341620827617667,6532-YLWSI,4795,1
2469,-0.43683092385801553,-0.14030915703860394,-1.4863242315228034,-0.7450872815753985,-1.03299852559353,-0.5249283817349191,-0.7144345083117604,1.8518827989827042,-1.1887463832873506,1.9176598642195937,-0.5628263535705345,1.8914360090724638,-0.8003742884825158,1.8914360090724638,-0.7939086882576644,1.8914360090724638,-0.6385663554332175,1.8914360090724638,-0.7167027835517839,1.8914360090724638,-0.7297147939076074,-0.8826896987585607,1.8914360090724638,-0.3234781844005953,-0.8671531082505229,0.32347818440059534,-0.6584498966181855,-0.9708112016673993,1.8914360090724638,-0.6341620827617667,4716-MRVEN,2469,0
3738,-0.43683092385801553,0.10482372732746434,-0.5174538297993075,-0.258496467933443,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,-1.1887463832873506,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,1.2595906995231778,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,1.3952785212361984,-0.5286988273477923,-0.7297147939076074,-0.8826896987585607,-0.5286988273477923,3.0913985802566524,-0.8671531082505229,-3.0913985802566524,-0.6584498966181855,-0.9708112016673993,-0.5286988273477923,-0.6341620827617667,4950-BDEUX,3738,0
4286,-0.43683092385801553,-0.9574187715921648,0.7716083313978773,-0.6559220034371711,0.9680555927467854,-0.5249283817349191,1.3997084244475304,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,1.2494154477350443,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,-0.6385663554332175,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,-0.7297147939076074,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,4123-DVHPH,4286,0
5797,-0.43683092385801553,-0.5488639643153844,0.796493701305159,-0.2714298473861662,0.9680555927467854,1.9050217797234383,-0.7144345083117604,-0.5399909759674482,0.8412223280415853,-0.521468910445679,-0.5628263535705345,-0.5286988273477923,-0.8003742884825158,-0.5286988273477923,-0.7939086882576644,-0.5286988273477923,1.5660079668957474,-0.5286988273477923,-0.7167027835517839,-0.5286988273477923,1.3703984191481455,1.1329009519499638,-0.5286988273477923,-0.3234781844005953,1.153198887815204,0.32347818440059534,-0.6584498966181855,1.0300664004313795,-0.5286988273477923,1.5768839342223278,1169-WCVAK,5797,0
